href,language_num,sex,birth_place,native_language,other_languages,age_sex,age_of_english_onset,english_learning_method,english_residence,length_of_english_residence,age
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2726,mandarin126,male,"[u'shanxi,', u'china']","mandarin
(cmn)","[u'italian', u'']","[u'24,', u'male', u'']",8.0,academic,[u'usa'],2.0,  24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2748,mandarin127,male,"[u'liaoning,', u'china']","mandarin
(cmn)","[u'cantonese', u'dutch', u'']","[u'25,', u'male', u'']",15.0,academic,[u'usa'],3.3,  25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2772,mandarin128,female,"[u'zhejiang,', u'china']","mandarin
(cmn)",[u'none'],"[u'21,', u'female', u'']",7.0,academic,[u'usa'],2.5,  21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2773,mandarin129,female,"[u'henan,', u'china']","mandarin
(cmn)",[u'none'],"[u'22,', u'female', u'']",12.0,academic,[u'usa'],0.3,  22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2798,mandarin130,female,"[u'shandong,', u'china']","mandarin
(cmn)",[u'none'],"[u'22,', u'female', u'']",7.0,academic,[u'usa'],6.0,  22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2836,mandarin131,male,"[u'guangdong,', u'china']","mandarin
(cmn)","[u'cantonese', u'']","[u'20,', u'male', u'']",6.0,academic,[u'usa'],0.8,  20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2837,mandarin132,female,"[u'hubei,', u'china']","mandarin
(cmn)",[u'none'],"[u'21,', u'female', u'']",2.0,academic,[u'usa'],5.0,  21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2876,mandarin133,female,"[u'beijing,', u'china']","mandarin
(cmn)",[u'none'],"[u'26,', u'female', u'']",10.0,academic,[u'usa'],3.0,  26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2877,mandarin134,male,"[u'henan,', u'china']","mandarin
(cmn)",[u'none'],"[u'27,', u'male', u'']",9.0,academic,[u'usa'],10.0,  27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2878,mandarin135,male,"[u'hebei,', u'china']","mandarin
(cmn)",[u'none'],"[u'25,', u'male', u'']",9.0,academic,[u'usa'],7.0,  25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2879,mandarin136,female,"[u'liaoning,', u'china']","mandarin
(cmn)",[u'none'],"[u'20,', u'female', u'']",10.0,academic,[u'usa'],2.0,  20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2880,mandarin137,female,"[u'shanxi,', u'china']","mandarin
(cmn)",[u'none'],"[u'20,', u'female', u'']",10.0,academic,[u'usa'],1.0,  20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2881,mandarin138,female,"[u'chongqing,', u'china']","mandarin
(cmn)",[u'none'],"[u'21,', u'female', u'']",7.0,academic,[u'usa'],0.1,  21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2882,mandarin139,male,"[u'yunnan,', u'china']","mandarin
(cmn)",[u'none'],"[u'23,', u'male', u'']",14.0,academic,[u'usa'],3.0,  23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2883,mandarin140,male,"[u'jiangsu,', u'china']","mandarin
(cmn)",[u'none'],"[u'22,', u'male', u'']",7.0,academic,[u'usa'],0.2,  22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2884,mandarin141,female,"[u'beijing,', u'china']","mandarin
(cmn)",[u'none'],"[u'21,', u'female', u'']",6.0,academic,[u'usa'],1.0,  21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2885,mandarin142,female,"[u'sichuan,', u'china']","mandarin
(cmn)",[u'none'],"[u'23,', u'female', u'']",6.0,academic,[u'usa'],1.0,  23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2886,mandarin143,female,"[u'anhui,', u'china']","mandarin
(cmn)",[u'none'],"[u'25,', u'female', u'']",10.0,academic,[u'usa'],0.2,  25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2887,mandarin144,male,"[u'anhui,', u'china']","mandarin
(cmn)",[u'none'],"[u'20,', u'male', u'']",10.0,academic,[u'usa'],0.1,  20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2888,mandarin145,female,"[u'shandong,', u'china']","mandarin
(cmn)",[u'none'],"[u'21,', u'female', u'']",4.0,academic,[u'usa'],1.0,  21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2890,mandarin146,female,"[u'shanxi,', u'china']","mandarin
(cmn)",[u'none'],"[u'24,', u'female', u'']",6.0,academic,[u'usa'],2.0,  24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2891,mandarin147,female,"[u'henan,', u'china']","mandarin
(cmn)",[u'none'],"[u'19,', u'female', u'']",9.0,academic,[u'usa'],0.1,  19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2892,mandarin148,female,"[u'henan,', u'china']","mandarin
(cmn)",[u'none'],"[u'19,', u'female', u'']",6.0,academic,[u'usa'],0.1,  19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2893,mandarin149,female,"[u'fujian,', u'china']","mandarin
(cmn)",[u'none'],"[u'19,', u'female', u'']",6.0,academic,[u'usa'],0.1,  19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2936,mandarin150,female,"[u'shanxi,', u'china']","mandarin
(cmn)","[u'spanish', u'german', u'']","[u'18,', u'female', u'']",12.0,academic,[u'nigeria'],4.0,  18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=61,english1,male,"[u'pennsylvania,', u'usa']","english
(eng)","[u'mandarin', u'']","[u'42,', u'male', u'']",0.0,naturalistic,[u'usa'],41.0,  42
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=77,english2,female,"[u'birmingham,', u'uk']","english
(eng)","[u'german', u'mandarin', u'']","[u'30,', u'female', u'']",0.0,naturalistic,[u'uk'],30.0,  30
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=88,english3,female,"[u'brisbane,', u'australia']","english
(eng)",[u'none'],"[u'26,', u'female', u'']",0.0,naturalistic,[u'australia'],26.0,  26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=99,english4,female,"[u'bay,', u'jamaica']","english
(eng)","[u'spanish', u'french', u'']","[u'53,', u'female', u'']",0.0,naturalistic,"[u'jamaica,usa']",53.0,  53
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=110,english5,male,"[u'virginia,', u'usa']","english
(eng)",[u'none'],"[u'62,', u'male', u'']",0.0,naturalistic,[u'usa'],62.0,  62
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=121,english6,female,"[u'york,', u'usa']","english
(eng)","[u'french', u'spanish', u'']","[u'45,', u'female', u'']",0.0,naturalistic,[u'usa'],45.0,  45
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=132,english7,male,"[u'mississippi,', u'usa']","english
(eng)","[u'spanish', u'french', u'']","[u'52,', u'male', u'']",0.0,naturalistic,[u'usa'],52.0,  52
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=143,english8,female,"[u'perth,', u'australia']","english
(eng)","[u'french', u'']","[u'21,', u'female', u'']",0.0,naturalistic,"[u'australia,usa']",4.0,  21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=154,english9,female,"[u'texas,', u'usa']","english
(eng)","[u'spanish', u'']","[u'48,', u'female', u'']",0.0,naturalistic,[u'usa'],48.0,  48
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=62,english10,female,"[u'iowa,', u'usa']","english
(eng)",[u'none'],"[u'35,', u'female', u'']",0.0,naturalistic,[u'usa'],35.0,  35
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=68,english11,female,"[u'staffordshire,', u'uk']","english
(eng)","[u'french', u'']","[u'35,', u'female', u'']",0.0,naturalistic,[u'uk'],35.0,  35
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=69,english12,female,"[u'leicester,', u'uk']","english
(eng)","[u'french', u'']","[u'71,', u'female', u'']",0.0,naturalistic,[u'uk'],71.0,  71
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=70,english13,male,"[u'oxfordshire,', u'uk']","english
(eng)",[u'none'],"[u'69,', u'male', u'']",0.0,naturalistic,[u'uk'],69.0,  69
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=71,english14,male,"[u'ireland,', u'uk']","english
(eng)","[u'french', u'']","[u'40,', u'male', u'']",0.0,naturalistic,"[u'uk,usa']",40.0,  40
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=72,english15,female,"[u'virginia,', u'usa']","english
(eng)",[u'none'],"[u'7,', u'female', u'']",0.0,naturalistic,[u'usa'],7.0,  7
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=73,english16,male,"[u'virginia,', u'usa']","english
(eng)","[u'spanish', u'']","[u'21,', u'male', u'']",0.0,naturalistic,[u'usa'],21.0,  21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=74,english17,male,"[u'virginia,', u'usa']","english
(eng)",[u'none'],"[u'79,', u'male', u'']",0.0,naturalistic,[u'usa'],79.0,  79
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=75,english18,female,"[u'virginia,', u'usa']","english
(eng)",[u'none'],"[u'39,', u'female', u'']",0.0,naturalistic,[u'usa'],39.0,  39
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=76,english19,male,"[u'kentucky,', u'usa']","english
(eng)","[u'spanish', u'']","[u'53,', u'male', u'']",0.0,naturalistic,[u'usa'],53.0,  53
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=78,english20,female,"[u'carolina,', u'usa']","english
(eng)",[u'none'],"[u'27,', u'female', u'']",0.0,naturalistic,[u'usa'],27.0,  27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=79,english21,female,"[u'massachusetts,', u'usa']","english
(eng)","[u'italian', u'']","[u'37,', u'female', u'']",0.0,naturalistic,[u'usa'],37.0,  37
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=80,english22,female,"[u'city,', u'panama']","english
(eng)","[u'spanish', u'']","[u'25,', u'female', u'']",0.0,naturalistic,[u'usa'],5.0,  25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=81,english23,male,"[u'tennessee,', u'usa']","english
(eng)",[u'none'],"[u'43,', u'male', u'']",0.0,naturalistic,[u'usa'],43.0,  43
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=82,english24,male,"[u'scotland,', u'uk']","english
(eng)","[u'french', u'']","[u'37,', u'male', u'']",0.0,naturalistic,"[u'uk,usa']",37.0,  37
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=83,english25,male,"[u'georgia,', u'usa']","english
(eng)",[u'none'],"[u'57,', u'male', u'']",0.0,naturalistic,[u'usa'],57.0,  57
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=84,english26,male,"[u'maryland,', u'usa']","english
(eng)",[u'none'],"[u'71,', u'male', u'']",0.0,naturalistic,[u'usa'],71.0,  71
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=85,english27,female,"[u'maryland,', u'usa']","english
(eng)",[u'none'],"[u'37,', u'female', u'']",0.0,naturalistic,[u'usa'],37.0,  37
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=86,english28,male,"[u'ontario,', u'canada']","english
(eng)","[u'french', u'russian', u'']","[u'54,', u'male', u'']",0.0,naturalistic,[u'canada'],54.0,  54
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=87,english29,female,"[u'ontario,', u'canada']","english
(eng)",[u'none'],"[u'54,', u'female', u'']",0.0,naturalistic,[u'canada'],54.0,  54
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=89,english30,female,"[u'ontario,', u'canada']","english
(eng)","[u'french', u'swedish', u'']","[u'30,', u'female', u'']",0.0,naturalistic,[u'canada'],30.0,  30
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=90,english31,female,"[u'augustine,', u'trinidad']","english
(eng)",[u'none'],"[u'31,', u'female', u'']",0.0,naturalistic,"[u'trinidad,usa']",31.0,  31
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=91,english32,female,"[u'california,', u'usa']","english
(eng)",[u'none'],"[u'50,', u'female', u'']",0.0,naturalistic,[u'usa'],50.0,  50
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=92,english33,male,"[u'california,', u'usa']","english
(eng)",[u'none'],"[u'21,', u'male', u'']",0.0,naturalistic,[u'usa'],21.0,  21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=93,english34,female,"[u'york,', u'usa']","english
(eng)","[u'french', u'']","[u'18,', u'female', u'']",0.0,naturalistic,[u'usa'],18.0,  18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=94,english35,female,"[u'wisconsin,', u'usa']","english
(eng)","[u'spanish', u'']","[u'60,', u'female', u'']",0.0,naturalistic,[u'usa'],60.0,  60
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=95,english36,male,"[u'wisconsin,', u'usa']","english
(eng)",[u'none'],"[u'60,', u'male', u'']",0.0,naturalistic,[u'usa'],60.0,  60
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=96,english37,female,"[u'yole,', u'india']","english
(eng)","[u'hindi-urdu', u'french', u'']","[u'28,', u'female', u'']",0.0,naturalistic,[u'usa'],7.0,  28
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=97,english38,male,"[u'littlehampton,', u'uk']","english
(eng)",[u'none'],"[u'27,', u'male', u'']",0.0,naturalistic,[u'uk'],27.0,  27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=98,english39,female,"[u'louisiana,', u'usa']","english
(eng)",[u'none'],"[u'59,', u'female', u'']",0.0,naturalistic,[u'usa'],59.0,  59
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=100,english40,male,"[u'dudley,', u'uk']","english
(eng)",[u'none'],"[u'53,', u'male', u'']",0.0,naturalistic,[u'uk'],53.0,  53
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=101,english41,male,"[u'new', u'zealand']","english
(eng)","[u'hebrew', u'french', u'']","[u'44,', u'male', u'']",0.0,naturalistic,"[u'new', u'zealand']",21.0,  44
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=102,english42,male,"[u'south', u'africa']","english
(eng)","[u'afrikaans', u'zulu', u'']","[u'65,', u'male', u'']",0.0,naturalistic,"[u'south', u'africa']",60.0,  65
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=103,english43,male,"[u'columbia,', u'canada']","english
(eng)",[u'none'],"[u'47,', u'male', u'']",0.0,naturalistic,[u'canada'],47.0,  47
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=104,english44,female,"[u'carolina,', u'usa']","english
(eng)","[u'spanish', u'french', u'']","[u'63,', u'female', u'']",0.0,naturalistic,[u'usa'],63.0,  63
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=105,english45,male,"[u'arkansas,', u'usa']","english
(eng)",[u'none'],"[u'52,', u'male', u'']",0.0,naturalistic,[u'usa'],52.0,  52
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=106,english46,male,"[u'carolina,', u'usa']","english
(eng)",[u'none'],"[u'73,', u'male', u'']",0.0,naturalistic,[u'usa'],73.0,  73
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=107,english47,female,"[u'arkansas,', u'usa']","english
(eng)",[u'none'],"[u'76,', u'female', u'']",0.0,naturalistic,[u'usa'],76.0,  76
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=108,english48,male,"[u'new', u'guinea']","english
(eng)","[u'tok', u'pisin', u'igbo', u'']","[u'26,', u'male', u'']",0.0,naturalistic,"[u'papua', u'new', u'guinea,uk,usa']",26.0,  26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=109,english49,male,"[u'california,', u'usa']","english
(eng)",[u'none'],"[u'43,', u'male', u'']",0.0,naturalistic,[u'usa'],43.0,  43
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=111,english50,female,"[u'dakota,', u'usa']","english
(eng)","[u'french', u'']","[u'29,', u'female', u'']",0.0,naturalistic,[u'usa'],29.0,  29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=112,english51,male,"[u'michigan,', u'usa']","english
(eng)","[u'italian', u'']","[u'67,', u'male', u'']",0.0,naturalistic,[u'usa'],67.0,  67
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=113,english52,male,"[u'alberta,', u'canada']","english
(eng)",[u'none'],"[u'20,', u'male', u'']",0.0,naturalistic,"[u'canada,', u'usa']",20.0,  20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=114,english53,male,"[u'york,', u'usa']","english
(eng)",[u'none'],"[u'63,', u'male', u'']",0.0,naturalistic,[u'usa'],63.0,  63
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=115,english54,female,"[u'indiana,', u'usa']","english
(eng)",[u'none'],"[u'40,', u'female', u'']",0.0,naturalistic,[u'usa'],40.0,  40
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=116,english55,female,"[u'missouri,', u'usa']","english
(eng)",[u'none'],"[u'53,', u'female', u'']",0.0,naturalistic,[u'usa'],53.0,  53
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=117,english56,male,"[u'ireland,', u'uk']","english
(eng)","[u'ulster', u'scots', u'']","[u'20,', u'male', u'']",0.0,naturalistic,"[u'northern', u'ireland']",20.0,  20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=118,english57,male,"[u'1,', u'uk']","english
(eng)","[u'french', u'spanish', u'']","[u'34,', u'male', u'']",0.0,naturalistic,"[u'uk,canada']",34.0,  34
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=119,english58,female,"[u'southhampton,', u'uk']","english
(eng)",[u'none'],"[u'46,', u'female', u'']",0.0,naturalistic,"[u'uk,usa']",16.0,  46
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=120,english59,male,"[u'ohio,', u'usa']","english
(eng)","[u'greek', u'german', u'']","[u'30,', u'male', u'']",0.0,naturalistic,[u'usa'],30.0,  30
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=122,english60,male,"[u'virginia,', u'usa']","english
(eng)",[u'none'],"[u'18,', u'male', u'']",0.0,naturalistic,[u'usa'],18.0,  18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=123,english61,male,"[u'ontario,', u'canada']","english
(eng)",[u'none'],"[u'19,', u'male', u'']",0.0,naturalistic,[u'canada'],19.0,  19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=124,english62,male,"[u'utah,', u'usa']","english
(eng)",[u'none'],"[u'30,', u'male', u'']",0.0,naturalistic,[u'usa'],30.0,  30
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=125,english63,male,"[u'texas,', u'usa']","english
(eng)","[u'spanish', u'']","[u'21,', u'male', u'']",0.0,naturalistic,[u'usa'],21.0,  21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=126,english64,female,"[u'quebec,', u'canada']","english
(eng)","[u'french', u'']","[u'25,', u'female', u'']",0.0,naturalistic,[u'canada'],25.0,  25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=127,english65,male,"[u'pennsylvania,', u'usa']","english
(eng)",[u'none'],"[u'47,', u'male', u'']",0.0,naturalistic,[u'usa'],47.0,  47
